_id,Title,URL,Provider,Cost,Public/DOD,Time Commitment (Hours),Certificate/Degree Program,Data Topic Area,Programming Language,Base of Operations,Barrier to Entry,Self Paced vs Instructor Led,Learning type,In person vs Remote,Comment,Helpfullness Rating,vote,voteCount
60dcc2b1681e780fe958d035,Fundamentals of Algorithms,https://www.geeksforgeeks.org/fundamentals-of-algorithms/,GeeksforGeeks,0,Public, ,No,,"C, C++, Java, Python3, C#, PHP, Javascrip",Remote,Beginner,Self-paced,Text,Remote,Topics : Analysis of Algorithms Searching and Sorting Greedy Algorithms Dynamic Programming Pattern Searching Other String Algorithms Backtracking Divide and Conquer Geometric Algorithms Mathematical Algorithms… Read More »,,,
60dcc2b1681e780fe958d036,Data structures,http://www.youtube.com/playlist?list=PL2_aWCzGMAwI3W_JlcBbtYTwiQSsOTa6P,YouTube,0,Public,10.5,No,,"C, C++",Remote,Beginner,Self-paced,Video,Remote,"In this series of lessons, we will study and implement data structures. We will be implementing these data structures in c or c++. Pre-requisite for this les...",0,0,0
60dcc2b1681e780fe958d038,Fundamentals of Algorithms,https://www.geeksforgeeks.org/fundamentals-of-algorithms/,GeeksforGeeks,0,Public, ,No,,"C, C++, Java, Python3, C#, PHP, Javascrip",Remote,Beginner,Self-paced,Text,Remote,Topics : Analysis of Algorithms Searching and Sorting Greedy Algorithms Dynamic Programming Pattern Searching Other String Algorithms Backtracking Divide and Conquer Geometric Algorithms Mathematical Algorithms… Read More »,,,
60dcc2b1681e780fe958d03a,Fundamentals of Algorithms,https://www.geeksforgeeks.org/fundamentals-of-algorithms/,GeeksforGeeks,0,Public, ,No,,"C, C++, Java, Python3, C#, PHP, Javascrip",Remote,Beginner,Self-paced,Text,Remote,Topics : Analysis of Algorithms Searching and Sorting Greedy Algorithms Dynamic Programming Pattern Searching Other String Algorithms Backtracking Divide and Conquer Geometric Algorithms Mathematical Algorithms… Read More »,,,
60dcc2b1681e780fe958d03c,Fundamentals of Algorithms,https://www.geeksforgeeks.org/fundamentals-of-algorithms/,GeeksforGeeks,0,Public, ,No,,"C, C++, Java, Python3, C#, PHP, Javascrip",Remote,Beginner,Self-paced,Text,Remote,Topics : Analysis of Algorithms Searching and Sorting Greedy Algorithms Dynamic Programming Pattern Searching Other String Algorithms Backtracking Divide and Conquer Geometric Algorithms Mathematical Algorithms… Read More »,,,
60dcc2b1681e780fe958d03e,Fundamentals of Algorithms,https://www.geeksforgeeks.org/fundamentals-of-algorithms/,GeeksforGeeks,0,Public, ,No,,"C, C++, Java, Python3, C#, PHP, Javascrip",Remote,Beginner,Self-paced,Text,Remote,Topics : Analysis of Algorithms Searching and Sorting Greedy Algorithms Dynamic Programming Pattern Searching Other String Algorithms Backtracking Divide and Conquer Geometric Algorithms Mathematical Algorithms… Read More »,,,
60dcc2b1681e780fe958d03f,Introduction to Programming - Harvard University,http://www.youtube.com/playlist?list=PLF8A834F810575A94,YouTube,0,Public,21,No,,"C, PHP, Javascript, SQL, CSS, HTML",Remote,Beginner,Self-paced,Video,Remote,Instructor David Malan Introduction to the intellectual enterprises of computer science and the art of programming. This course teaches students how to think...,0,0,0
60dcc2b1681e780fe958d040,Introduction to Programming - Harvard University,http://www.youtube.com/playlist?list=PLF8A834F810575A94,YouTube,0,Public,21,No,,"C, PHP, Javascript, SQL, CSS, HTML",Remote,Beginner,Self-paced,Video,Remote,Instructor David Malan Introduction to the intellectual enterprises of computer science and the art of programming. This course teaches students how to think...,0,0,0
60dcc2b1681e780fe958d041,Introduction to Programming - Harvard University,http://www.youtube.com/playlist?list=PLF8A834F810575A94,YouTube,0,Public,21,No,,"C, PHP, Javascript, SQL, CSS, HTML",Remote,Beginner,Self-paced,Video,Remote,Instructor David Malan Introduction to the intellectual enterprises of computer science and the art of programming. This course teaches students how to think...,0,0,0
60dcc2b1681e780fe958d042,Introduction to Programming - Harvard University,http://www.youtube.com/playlist?list=PLF8A834F810575A94,YouTube,0,Public,21,No,,"C, PHP, Javascript, SQL, CSS, HTML",Remote,Beginner,Self-paced,Video,Remote,Instructor David Malan Introduction to the intellectual enterprises of computer science and the art of programming. This course teaches students how to think...,0,0,0
60dcc2b1681e780fe958d043,Master AJAX Development,https://www.bitdegree.org/course/ajax-tutorial,"Copyright © 2019 BitDegree.org | [email protected]",NaN,Public, ,No,"Tutorial, Tutorial",Javascript,Remote,Beginner,Self-paced,Video,Remote,Looking for an easy to follow AJAX tutorial? Understand what is AJAX and learn AJAX development by following this beginner-friendly AJAX tutorial.,,,
60dcc2b1681e780fe958d044,Using MATLAB in Medical Device Research and Development,https://www.mathworks.com/videos/using-matlab-in-medical-device-research-and-development-82001.html,Mathworks,0,Public,1,No,"Medicine, Medicine",Matlab,United States,Advanced,Self Paced,,,,0,0,0
60dcc2b1681e780fe958d045,Predictive Maintenance with MATLAB,https://www.mathworks.com/campaigns/offers/predictive-maintenance-with-matlab.html?s_tid=mo_ml_pers_vid_ebook,Mathworks,0,Public,2,No,"Predictive Maintenance, Predictive Maintenance",Matlab,United States,Intermediate,Self Paced,,,,0,0,0
60dcc2b1681e780fe958d046,Use Keyboard Shortcuts to Navigate MATLAB,https://www.mathworks.com/help/matlab/matlab_env/accessibility-use-keyboard-shortcuts-to-navigate-matlab.html;jsessionid=0bd20bd92d02fd75fecea349f094,Mathworks,0,Public,<1,No,"Basic Computer Skills, Programming Basics, Hotkeys, Basic Computer Skills, Programming Basics, Hotkeys",Matlab,United States,Beginner,Self Paced,Text,Remote,,0,0,1
60dcc2b1681e780fe958d047,Learn Scrapy for Python Web Crawling and Scraping,https://www.udemy.com/scrapy-tutorial-web-scraping-with-python/,Udemy,89,Public,11,No,"Tutorial, Tutorial",Python,Remote,Intermediate,Self-paced,Video,Remote,Python Scrapy Tutorial - Learn how to scrape websites and build a powerful web crawler using Scrapy and Python,0,0,0
60dcc2b1681e780fe958d048,"Web Scraping with Python (BeautifulSoup, Requests, Selenium)",https://www.udemy.com/web-scraping-with-python-beautifulsoup/,Udemy,99,Public,8,No,"Tutorial, Tutorial",Python,Remote,Intermediate,Self-paced,"Video, Interactive",Remote,"Web Scraping and Crawling with Python: Beautiful Soup, Requests & Selenium",0,0,0
60dcc2b1681e780fe958d049,Learn Quantum Computing with Python and Q#,https://www.manning.com/books/learn-quantum-computing-with-python-and-q-sharp,Manning Publications,59,Public,,No,"Tutorial, Quantum Computing, Tutorial, Quantum Computing",Python,Remote,Advanced,Self-paced,Book,Remote,A great introduction to the exciting new world of quantum computing.,0,0,0
60dcc2b1681e780fe958d04a,Anaconda Training,https://www.anaconda.com/training/,Anaconda,0,Public,,No,"Tutorial, Tutorial",Python,Remote,Beginner,Self-paced,Video,Remote,"Anaconda Training helps people master the technical obstacles to data analysis, ask better questions of their data, and solve actual, real-world problems.",100,1,1
60dcc2b1681e780fe958d04b,Autodesk Revit Architecture BIM Training ,https://www.udemy.com/course/autodesk-revit-architecture-bim-training/?utm_source=adwords&utm_medium=udemyads&utm_campaign=LongTail_la.EN_cc.US&utm_content=deal4584&utm_term=_._ag_81829991947_._ad_515854890421_._kw__._de_c_._dm__._pl__._ti_aud-669140681723%3Adsa-1007766171592_._li_9007733_._pd__._&matchtype=b&gclid=CjwKCAjwqvyFBhB7EiwAER786fohi0EPSgQ2HN-Xz8_Yd7aRcUQQ-F5GLsZTIX5ZiWV_l_HvARkZtBoCSB4QAvD_BwE,Udemy,44,Public,3.5,No,"Data Analytics, Modeling, Data Analytics, Modeling",Revit,United States,Beginner,Self Paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958d04c,Learning Revit 2020,https://www.linkedin.com/learning/learning-revit-2020?trk=learning-topics_learning_search-card&upsellOrderOrigin=default_guest_learning,LinkedIn Learning ,44,Public,4,No,"Data Analytics, Modeling, Data Analytics, Modeling",Revit,United States,Beginner,Self Paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958d04d,10 Useful Tips We Bet You Didn’t Know Existed in Rhino,https://academy.archistar.ai/10-useful-tips-we-bet-you-didnt-know-existed-in-rhino,archistar,0,Public,<1,No,"Basic Computer Skills, Basic Computer Skills",Rhino,Australia,Beginner,Self Paced,Text,Remote,,25,1,4
60dcc2b1681e780fe958d04e,Rhino 6 Top 10 features you actually care about,https://www.youtube.com/watch?v=dpjTazanUbk,youtube,0,Public,0,No,"Basic Computer Skills, Basic Computer Skills",Rhino,United States,Intermediate,Self Paced,Video,Remote,,100,2,2
60dcc2b1681e780fe958d04f,5 Super useful Rhino Commands you probably don't know about! + Bonus Mystery Command,https://www.youtube.com/watch?v=qFY-xrXScFE,youtube,0,Public,<1,No,"Basic Computer Skills, Basic Computer Skills",Rhino,United States,Beginner,Self Paced,Video,Remote,,0,0,1
60dcc2b1681e780fe958d050,Rhino Shortcuts,http://docs.mcneel.com/rhino/5/help/en-us/user_interface/shortcuts.htm,rhino,0,Public,<1,No,"Basic Computer Skills, Hotkeys, Basic Computer Skills, Hotkeys",Rhino,United States,Beginner,Self Paced,Text,Remote,,38,5,13
60dcc2b1681e780fe958d051,SOLIDWORKS Beginner to Certification ,https://www.solidprofessor.com/tutorials/solidworks/solidworks-beginner-to-certification-tutorials-2020/35863,Solid Professor ,490,Public,6,Certificate,"Modeling, Modeling",Solidworks,online,Beginner,Self Paced,Video,Remote,,,,
60dcc2b1681e780fe958d052,SOLIDWORKS Essentials,https://trimech.com/training/solidworks-essentials,Trimech,NaN,Public,2 Weeks,No,"Visualization, Modeling, Visualization, Modeling",Solidworks,United States (Virginia),Beginner,Instructor Led,Interactive,Remote,"This is a full 2 week course that takes the entire day, but it will get an individual very well equipped with solidworks if that is what's needed ",,,
60dcc2b1681e780fe958d053,Introducing Solidworks,https://my.solidworks.com/solidworks/guide/SOLIDWORKS_Introduction_EN.pdf,Dassault Systems,0,Public,,No,"Visualization, Modeling, Visualization, Modeling",Solidworks ,France,Useful for all experience levels,Self Paced,Book,Remote,"This is a book on the software, so we can link specific sections for what ever the person is trying to accomplish",,,
60dcc2b1681e780fe958d054,Solidworks Training Catalog ,https://my.solidworks.com/training/catalog,Solidworks ,NaN,Public,,No,"Modeling , Modeling ",Solidworks,Online,Beginner,Self Paced,Video,Remote,All of the videos that are linked tough this website requires you to have solid works already purchased. So the price is dependent on the price of the license ,,,
60dcc2b1681e780fe958d055,Solidwords 2020 Essential Training,https://www.linkedin.com/learning/solidworks-2020-essential-training/learn-3d-cad-modeling-using-solidworks-2020?autoplay=true&trk=course_preview&upsellOrderOrigin=default_guest_learning,Linked Learing,49,Public,8,No,"Modeling, ",Solidworks,United States ,Beginner,Self Paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958d056,Solidworks: Animation,https://www.linkedin.com/learning/solidworks-animations/welcome?autoplay=true&trk=course_preview&upsellOrderOrigin=default_guest_learning,Linnkedin Learning,39,Public,2,No,"Modeling, Visualization, ",Solidworks,United States,Intermediate,Self Paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958d057,Solidworks Simulations: Dynamic Analysis,https://www.linkedin.com/learning/solidworks-simulation-dynamic-analysis/welcome?autoplay=true&trk=course_preview&upsellOrderOrigin=default_guest_learning,Linkedin Learning,49,Public,3,No,"Simulation and Analysis, ",Solidworks,United States,Intermediate,Self Paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958d058,Solidworks: Core Skills,https://www.pluralsight.com/paths/solidworks-core-skills,Pluralsight,299/year,Public,,No,"Modeling, Visualization, ",Solidworks,United States,Beginner,Self Paced,Video,Remote,,,,
60dcc2b1681e780fe958d059,CATI Technical Blog,https://www.cati.com/blog/solidworks/,Inflow ,0,Public,,No,"Modeling, Visualization, ",Solidworks,United States,,Self Paced,Text,Remote,This is a collecttion of various blog posts that contains helpful information on various topics ,,,
60dcc2b1681e780fe958d05a,Basic Computer Skills: Getting Started with Your First Computer,https://edu.gcfglobal.org/en/basic-computer-skills/getting-started-with-your-first-computer/1/,Goodwill Community Foundation,0,Public,<1,No,"Basic Computer Skills, Basic Computer Skills",,,Beginner,Self Paced,Text,Remote,Learn about the fundamentals of computer use here.,0,0,2
60dcc2b1681e780fe958d05b,Mouse Tutorial,https://edu.gcfglobal.org/en/mousetutorial/mouse-tutorial/1/,Goodwill Community Foundation,0,Public,0,No,"Basic Computer Skills, Basic Computer Skills",,,Beginner,Self Paced,Text,Remote,,0,0,6
60dcc2b1681e780fe958d05c,Computer Basics,https://edu.gcfglobal.org/en/computerbasics/,Goodwill Community Foundation,0,Public,1,No,"Basic Computer Skills, Basic Computer Skills",,,Beginner,Self Paced,Text,Remote,24 part tutorial on computer basics,0,0,3
60dcc2b1681e780fe958d05d,Typing Club,https://www.typingclub.com/,Typing Club,0,Public,1,No,"Basic Computer Skills, Basic Computer Skills",,United States,Beginner,Self Paced,"Video, Interactive",Remote,This site helps you learn touch typing to improve your productivity,,,
60dcc2b1681e780fe958d05e,How to Debug Your Code,https://www.youtube.com/watch?v=NTaNksV-DPY,Youtube,0,Public,<1,No,"Programming Basics, Programming Basics",,United States,Beginner,Self Paced,Video,Remote,,0,0,1
60dcc2b1681e780fe958d05f,Agile Workflow,https://clickup.com/blog/agile/agile-workflow/,clickup,0,Public,1,No,"Agile Development, Agile Development",,United States,Intermediate,Self Paced,Text,Remote,Agile development is pretty essential to modern software development but don't know how relevant it is to the projects done here.,0,0,3
60dcc2b1681e780fe958d060,Microsoft Teams video training,https://support.microsoft.com/en-us/office/microsoft-teams-video-training-4f108e54-240b-4351-8084-b1089f0d21d7,microsoft,0,Public,1,No,"Basic Computer Skills, Basic Computer Skills",,United States,Beginner,Self Paced,"Video, Texts",Remote,Learn Microsoft Teams software here!,0,0,0
60dcc2b1681e780fe958d061,Zoom Training,https://support.zoom.us/hc/en-us/articles/360029527911-Live-training-webinars,Zoom,0,Public,1,No,"Basic Computer Skills, Basic Computer Skills",,,Beginner,Self Paced,"Video, Classroom",Remote,Learn how to operate Zoom here!,,,
60dcc2b1681e780fe958d062,How To Google Like A Pro!,https://www.youtube.com/watch?v=R0DQfwc72PM,youtube,0,Public,<1,No,"Basic Computer Skills, Basic Computer Skills",,United States,Beginner,Self Paced,Video,Remote,Learn tips on how to google search more effectively! ,0,0,5
60dcc2b1681e780fe958d063,How I Learn Things Online (Way More Efficiently),https://www.youtube.com/watch?v=rVmMbMa3ncI,youtube,0,Public,<1,No,"Learning Mindset, Learning Mindset",,United States,Beginner,Self Paced,Video,Remote,,0,0,5
60dcc2b1681e780fe958d064,thetraininglady,https://www.thetraininglady.com/,thetraininglady,0,Public,,No,"Basic Computer Skills, Basic Computer Skills",,Australia,Beginner,Self Paced,Text,Remote,Collection of tips for Microsoft Office,0,0,0
60dcc2b1681e780fe958d065,Free Adobe Flash Lessons - Tutorials,https://thevirtualinstructor.com/adobeflashlessons.html,The Virtual Instructor,0,Public,,No,"Tutorials, ",Flash,United States,Beginner,Self Paced,"Video, Text",Remote,,,,
60dcc2b1681e780fe958d066,Silverlight Tutorial,https://www.tutorialspoint.com/silverlight/index.htm,TutorialsPoint,0,Public,,No,"Tutorials, ",Silverlight ,Remote,Beginner,Self Paced ,Text ,Remote ,,,,
60dcc2b1681e780fe958d067,"How to Install, Configure and Use Citrix Receiver For Windows 4.6",https://support.citrix.com/article/CTX220025,Citrix,0,Public,,No,"Support, ",,Remote,Beginner,Self Paced,Text,Remote,,,,
60dcc2b1681e780fe958d068,"Get familiar with version control, Git and GitHub",https://ourcodingclub.github.io/tutorials/git/,Coding Club,0,Public,,No,,,Remote,Beginner,Self Paced ,Text ,Remote,,0,0,0
